text,Word,Sentence #,indexloc
,提携,332,8
,に関する,332,9
,お知らせ,332,10
マルハニチロ 株式会社 と の 資本 業務 提携 に関する お知らせ,マルハニチロ,333,0
,株式会社,333,1
,と,333,2
,の,333,3
,資本,333,4
,業務,333,5
,提携,333,6
,に関する,333,7
,お知らせ,333,8
グループ 会社 の 業務 提携 に 向け た 基本 合意 の 締結 に関する お知らせ,グループ,334,0
,会社,334,1
,の,334,2
,業務,334,3
,提携,334,4
,に,334,5
,向け,334,6
,た,334,7
,基本,334,8
,合意,334,9
,の,334,10
,締結,334,11
,に関する,334,12
,お知らせ,334,13
株式会社 小久保 工業 所 と 中華人民共和国 へ の 輸出 総 代理 店 契約 締結 に関する お知らせ,株式会社,335,0
,小久保,335,1
,工業,335,2
,所,335,3
,と,335,4
,中華人民共和国,335,5
,へ,335,6
,の,335,7
,輸出,335,8
,総,335,9
,代理,335,10
,店,335,11
,契約,335,12
,締結,335,13
,に関する,335,14
,お知らせ,335,15
2020 . 03 . 04 お知らせ （ 開示 事項 の 経過 ） 連結 子会社 の 異動 （ 株式 譲渡 ） を 伴う 株式 譲渡 契約 締結 、 連結 子会社 から の 特別 配当 受領 及び 関係 会社 株式 売却 損 の 計上 の お知らせ,2020,336,0
,.,336,1
,03,336,2
,.,336,3
,04,336,4
,お知らせ,336,5
,（,336,6
,開示,336,7
,事項,336,8
,の,336,9
,経過,336,10
,）,336,11
,連結,336,12
,子会社,336,13
,の,336,14
,異動,336,15
,（,336,16
,株式,336,17
,譲渡,336,18
,）,336,19
,を,336,20
,伴う,336,21
,株式,336,22
,譲渡,336,23
,契約,336,24
,締結,336,25
,、,336,26
,連結,336,27
,子会社,336,28
,から,336,29
,の,336,30
,特別,336,31
,配当,336,32
,受領,336,33
,及び,336,34
,関係,336,35
,会社,336,36
,株式,336,37
,売却,336,38
,損,336,39
,の,336,40
,計上,336,41
,の,336,42
,お知らせ,336,43
子会社 の スキル シフト が 熊本第一信用金庫 ・ 熊本 中央 信用金庫 と 業務 提携 し まし た,子会社,337,0
,の,337,1
,スキル,337,2
,シフト,337,3
,が,337,4
,熊本第一信用金庫,337,5
,・,337,6
,熊本,337,7
,中央,337,8
,信用金庫,337,9
,と,337,10
,業務,337,11
,提携,337,12
,し,337,13
,まし,337,14
,た,337,15
（ 変更 ） 子会社 の 異動 に関する 基本 合意 書 締結 の 日程 変更 の お知らせ,（,338,0
,変更,338,1
,）,338,2
,子会社,338,3
,の,338,4
,異動,338,5
,に関する,338,6
,基本,338,7
,合意,338,8
,書,338,9
,締結,338,10
,の,338,11
,日程,338,12
,変更,338,13
,の,338,14
,お知らせ,338,15
株式会社 エオネックス 及び 株式会社 利水 社 の 株式 取得 （ 子会社 化 ） に関する お知らせ,株式会社,339,0
,エオネックス,339,1
,及び,339,2
,株式会社,339,3
,利水,339,4
,社,339,5
,の,339,6
,株式,339,7
,取得,339,8
,（,339,9
,子会社,339,10
,化,339,11
,）,339,12
,に関する,339,13
,お知らせ,339,14
阿波銀行 と PR TIMES が 業務 提携 、 徳島 県 企業 ・ 自治体 の PR 支援 を 強化,阿波銀行,340,0
,と,340,1
,PR,340,2
,TIMES,340,3
,が,340,4
,業務,340,5
,提携,340,6
,、,340,7
,徳島,340,8
,県,340,9
,企業,340,10
,・,340,11
,自治体,340,12
,の,340,13
,PR,340,14
,支援,340,15
,を,340,16
,強化,340,17
アイスタディ と アナリスト 養成 、 社外 取締役 育成 で 資本 業務 提携,アイスタディ,341,0
,と,341,1
,アナリスト,341,2
,養成,341,3
,、,341,4
,社外,341,5
,取締役,341,6
,育成,341,7
,で,341,8
,資本,341,9
,業務,341,10
,提携,341,11
（ 変更 ） 連結 子会社 の 異動 （ 株式 譲渡 ） に関する 基本 合意 書 締結 に関する 日程 変更 の お知らせ,（,342,0
,変更,342,1
,）,342,2
,連結,342,3
,子会社,342,4
,の,342,5
,異動,342,6
,（,342,7
,株式,342,8
,譲渡,342,9
,）,342,10
,に関する,342,11
,基本,342,12
,合意,342,13
,書,342,14
,締結,342,15
,に関する,342,16
,日程,342,17
,変更,342,18
,の,342,19
,お知らせ,342,20
佐賀 共栄 銀行 と PR TIMES が 業務 提携 、 佐賀 県 企業 の PR 支援 を 強化,佐賀,343,0
,共栄,343,1
,銀行,343,2
,と,343,3
,PR,343,4
,TIMES,343,5
,が,343,6
,業務,343,7
,提携,343,8
,、,343,9
,佐賀,343,10
,県,343,11
,企業,343,12
,の,343,13
,PR,343,14
,支援,343,15
,を,343,16
,強化,343,17
2020 . 03 . 17 適時 開示 株式 取得 （ 子会社 化 ） に 向け た 基本 合意 に関する お知らせ （ 237 KB ）,2020,344,0
,.,344,1
,03,344,2
,.,344,3
,17,344,4
,適時,344,5
,開示,344,6
,株式,344,7
,取得,344,8
,（,344,9
,子会社,344,10
,化,344,11
,）,344,12
,に,344,13
,向け,344,14
,た,344,15
,基本,344,16
,合意,344,17
,に関する,344,18
,お知らせ,344,19
,（,344,20
,237,344,21
,KB,344,22
,）,344,23
（ 開示 事項 の 経過 ） 連結 子会社 の 異動 を 伴う 株式 譲渡 契約 締結 及び 特別 損失 計上 に関する お知らせ,（,345,0
,開示,345,1
,事項,345,2
,の,345,3
,経過,345,4
,）,345,5
,連結,345,6
,子会社,345,7
,の,345,8
,異動,345,9
,を,345,10
,伴う,345,11
,株式,345,12
,譲渡,345,13
,契約,345,14
,締結,345,15
,及び,345,16
,特別,345,17
,損失,345,18
,計上,345,19
,に関する,345,20
,お知らせ,345,21
ロボティクス 事業 を 展開 する イノベーションネクスト 社 と 業務 提携 し まし た 。,ロボティクス,346,0
,事業,346,1
,を,346,2
,展開,346,3
,する,346,4
,イノベーションネクスト,346,5
,社,346,6
,と,346,7
,業務,346,8
,提携,346,9
,し,346,10
,まし,346,11
,た,346,12
,。,346,13
株式 取得 （ 子会社 化 ） に関する 基本 合意 書 締結 の お知らせ ( PDF : 124 KB ）,株式,347,0
,取得,347,1
,（,347,2
,子会社,347,3
,化,347,4
,）,347,5
,に関する,347,6
,基本,347,7
,合意,347,8
,書,347,9
,締結,347,10
,の,347,11
,お知らせ,347,12
,(,347,13
,PDF,347,14
,:,347,15
,124,347,16
,KB,347,17
,）,347,18
【 PR 】 仲 卸 業界 の DX に 向け て 最大手 ・ ベジテック と 業務 提携,【,348,0
,PR,348,1
,】,348,2
,仲,348,3
,卸,348,4
,業界,348,5
,の,348,6
,DX,348,7
,に,348,8
,向け,348,9
,て,348,10
,最大手,348,11
,・,348,12
,ベジテック,348,13
,と,348,14
,業務,348,15
,提携,348,16
NEWS 2020 . 03 . 24 当社 関連 会社 スペース ・ バジル と Space BD が 業務 提携,NEWS,349,0
,2020,349,1
,.,349,2
,03,349,3
,.,349,4
,24,349,5
,当社,349,6
,関連,349,7
,会社,349,8
,スペース,349,9
,・,349,10
,バジル,349,11
,と,349,12
,Space,349,13
,BD,349,14
,が,349,15
,業務,349,16
,提携,349,17
株式会社 地球 システム 科学 の 株式 の 取得 （ 子会社 化 ） に関する お知らせ,株式会社,350,0
,地球,350,1
,システム,350,2
,科学,350,3
,の,350,4
,株式,350,5
,の,350,6
,取得,350,7
,（,350,8
,子会社,350,9
,化,350,10
,）,350,11
,に関する,350,12
,お知らせ,350,13
株式会社 ユーザ ベース は 、 2020 年 ３月 25 日 付 の 取締役 会 決議 において 、 三菱地所 株式会社 と の 間 において 業務 提携 契約 および 、 三菱地所 を 割当 先 と する 約 10 億 円 の 第三者 割当 増資 を 決議 し まし た ので 、 以下 の とおり お知らせ いたし ます 。,株式会社,351,0
,ユーザ,351,1
,ベース,351,2
,は,351,3
,、,351,4
,2020,351,5
,年,351,6
,３月,351,7
,25,351,8
,日,351,9
,付,351,10
,の,351,11
,取締役,351,12
,会,351,13
,決議,351,14
,において,351,15
,、,351,16
,三菱地所,351,17
,株式会社,351,18
,と,351,19
,の,351,20
,間,351,21
,において,351,22
,業務,351,23
,提携,351,24
,契約,351,25
,および,351,26
,、,351,27
,三菱地所,351,28
,を,351,29
,割当,351,30
,先,351,31
,と,351,32
,する,351,33
,約,351,34
,10,351,35
,億,351,36
,円,351,37
,の,351,38
,第三者,351,39
,割当,351,40
,増資,351,41
,を,351,42
,決議,351,43
,し,351,44
,まし,351,45
,た,351,46
,ので,351,47
,、,351,48
,以下,351,49
,の,351,50
,とおり,351,51
,お知らせ,351,52
,いたし,351,53
,ます,351,54
,。,351,55
株式会社 福邦銀行 と の 業務 提携 に関する お知らせ,株式会社,352,0
,福邦銀行,352,1
,と,352,2
,の,352,3
,業務,352,4
,提携,352,5
,に関する,352,6
,お知らせ,352,7
LINE と の 資本 業務 提携 、 LINE と 未来 Fund 有限 責任 事業 組合 と の 株式 引受 契約 締結 、 第三者 割当 による 新 株式 発行 、 主要 株主 及び 親会社 の 異動 に関する お知らせ,LINE,353,0
,と,353,1
,の,353,2
,資本,353,3
,業務,353,4
,提携,353,5
,、,353,6
,LINE,353,7
,と,353,8
,未来,353,9
,Fund,353,10
,有限,353,11
,責任,353,12
,事業,353,13
,組合,353,14
,と,353,15
,の,353,16
,株式,353,17
,引受,353,18
,契約,353,19
,締結,353,20
,、,353,21
,第三者,353,22
,割当,353,23
,による,353,24
,新,353,25
,株式,353,26
,発行,353,27
,、,353,28
,主要,353,29
,株主,353,30
,及び,353,31
,親会社,353,32
,の,353,33
,異動,353,34
,に関する,353,35
,お知らせ,353,36
ニュース リリース 2020 . 03 . 27 官民 連携 事業 研究所 と 業務 提携,ニュース,354,0
,リリース,354,1
,2020,354,2
,.,354,3
,03,354,4
,.,354,5
,27,354,6
,官民,354,7
,連携,354,8
,事業,354,9
,研究所,354,10
,と,354,11
,業務,354,12
,提携,354,13
ミン カブ ・ Alpaca 包括 業務 提携 に関する お知らせ,ミン,355,0
,カブ,355,1
,・,355,2
,Alpaca,355,3
,包括,355,4
,業務,355,5
,提携,355,6
,に関する,355,7
,お知らせ,355,8
連結 子会社 における 固定 資産 の 取得 及び 当該 固定 資産 の 賃貸借 契約 締結 に関する お知らせ,連結,356,0
,子会社,356,1
,における,356,2
,固定,356,3
,資産,356,4
,の,356,5
,取得,356,6
,及び,356,7
,当該,356,8
,固定,356,9
,資産,356,10
,の,356,11
,賃貸借,356,12
,契約,356,13
,締結,356,14
,に関する,356,15
,お知らせ,356,16
Arithmer 株式会社 と の 資本 業務 提携 について,Arithmer,357,0
,株式会社,357,1
,と,357,2
,の,357,3
,資本,357,4
,業務,357,5
,提携,357,6
,について,357,7
株式会社 ジェネレーション パス と 商品 取引 基本 契約 締結 及び 取引 開始 に関する お知らせ,株式会社,358,0
,ジェネレーション,358,1
,パス,358,2
,と,358,3
,商品,358,4
,取引,358,5
,基本,358,6
,契約,358,7
,締結,358,8
,及び,358,9
,取引,358,10
,開始,358,11
,に関する,358,12
,お知らせ,358,13
